PROCTOCOLECTOMIA COM RESERVATÓRIO ILEAL;;;;;HCO;HSO;REF;;;INTESTINOS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCTOCOLECTOMIA POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;INTESTINOS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RETOSSIGMOIDECTOMIA ABDOMINAL POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;INTESTINOS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TUMOR ANORRETAL - RESSECÇÃO;;;;;HCO;HSO;REF;;;INTESTINOS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
ABSCESSO ANORRETAL - DRENAGEM;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ABSCESSO ISQUIO-RETAL - DRENAGEM;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CERCLAGEM ANAL;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CORPO ESTRANHO DO RETO - RETIRADA;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CRIPTECTOMIA;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DILATAÇÃO DO ÂNUS E/OU DO RETO;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
EXCISÃO DE PLICOMA;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FISSURECTOMIA COM OU SEM ESFINCTEROTOMIA;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FÍSTULA RETO-VAGINAL E FÍSTULA ANAL EM FERRADURA - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FISTULECTOMIA ANAL;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
FISTULECTOMIA ANORRETAL COM ABAIXAMENTO MUCOSO;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HEMORROIDECTOMIA ABERTA OU FECHADA, COM OU SEM ESFINCTEROTOMIA;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LACERAÇÃO ANORRETAL - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
LESÃO ANAL - ELETROCAUTERIZAÇÃO;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PAPILECTOMIA;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PÓLIPO RETAL - RESSECÇÃO;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROLAPSO RETAL - ESCLEROSE;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROLAPSO RETAL - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PRURIDO ANAL - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TROMBOSE HEMORROIDÁRIA - EXÉRESE;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ÂNUS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ABSCESSO HEPÁTICO - DRENAGEM CIRÚRGICA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ABSCESSO HEPÁTICO - DRENAGEM CIRÚRGICA POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ANASTOMOSE BILIODIGESTIVA INTRA-HEPÁTICA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ATRESIA DE VIAS BILIARES - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLECISTECTOMIA COM FÍSTULA BILIODIGESTIVA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLECISTECTOMIA COM FÍSTULA BILIODIGESTIVA POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
COLECISTECTOMIA COM OU SEM COLANGIOGRAFIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLECISTECTOMIA COM OU SEM COLANGIOGRAFIA POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLECISTOJEJUNOSTOMIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLECISTOJEJUNOSTOMIA POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLECISTOSTOMIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLECISTOSTOMIA POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLÉDOCO-DUODENOSTOMIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLÉDOCO-DUODENOSTOMIA POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLEDOCOTOMIA OU COLEDOCOSTOMIA COM OU SEM COLECISTECTOMIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLEDOCOTOMIA OU COLEDOCOSTOMIA COM OU SEM COLECISTECTOMIA POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
COLEDOSCOPIA INTRA-OPERATÓRIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DESVASCULARIZAÇÃO HEPÁTICA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DRENAGEM BILIAR TRANS-HEPÁTICA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
ENUCLEAÇÃO DE METÁSTASES HEPÁTICAS;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENUCLEAÇÃO DE METÁSTASES HEPÁTICAS POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESCLEROSE PERCUTÂNEA DIRIGIDA OU NÃO DE TUMOR HEPÁTICO (ALCOOLIZAÇÃO);;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HEPATORRAFIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HEPATORRAFIA COMPLEXA C/LESÃO DE ESTRUTURAS VASCULARES BILIARES;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
LOBECTOMIA HEPÁTICA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTO DE COLÉDOCO - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"ABLAÇÃO POR RADIOFREQUÊNCIA/CRIOABLAÇÃO PERCUTÂNEA DO CÂNCER PRIMÁRIO HEPÁTICO GUIADA 
POR ULTRASSONOGRAFIA E/OU TOMOGRAFIA COMPUTADORIZADA (COM DIRETRIZ DE UTILIZAÇÃO)";;;;;HCO;HSO;REF;;1;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"ABLAÇÃO POR RADIOFREQUÊNCIA/CRIOABLAÇÃO DO CÂNCER PRIMÁRIO HEPÁTICO POR LAPAROTOMIA 
(COM DIRETRIZ DE UTILIZAÇÃO)";;;;;HCO;HSO;REF;;1;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"ABLAÇÃO POR RADIOFREQUÊNCIA/CRIOABLAÇÃO DO CÂNCER PRIMÁRIO HEPÁTICO POR 
VIDEOLAPAROSCOPIA (COM DIRETRIZ DE UTILIZAÇÃO)";;;;;HCO;HSO;REF;;1;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE CISTO HEPÁTICO COM OU SEM HEPATECTOMIA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
SEQUESTRECTOMIA HEPÁTICA;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TRATAMENTO CIRÚRGICO DE ESTENOSE CICATRICIAL DAS VIAS BILIARES;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
TRISSEGMENTECTOMIAS;;;;;HCO;HSO;REF;;;FÍGADO E VIAS BILIARES;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE PÂNCREAS;;;;;HCO;HSO;REF;;;PÂNCREAS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE PÂNCREAS POR PUNÇÃO DIRIGIDA;;;;;HCO;HSO;REF;;;PÂNCREAS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENUCLEAÇÃO DE TUMORES PANCREÁTICOS;;;;;HCO;HSO;REF;;;PÂNCREAS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENUCLEAÇÃO DE TUMORES PANCREÁTICOS POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;PÂNCREAS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PANCREATECTOMIA PARCIAL OU TOTAL / SEQUESTRECTOMIA;;;;;HCO;HSO;REF;;;PÂNCREAS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PANCREATORRAFIA;;;;;HCO;HSO;REF;;;PÂNCREAS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PSEUDOCISTO PÂNCREAS - DRENAGEM;;;;;HCO;HSO;REF;;;PÂNCREAS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PSEUDOCISTO PÂNCREAS - DRENAGEM POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;PÂNCREAS;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA ESPLÊNICA;;;;Seg. Ambulatorial;HCO;HSO;REF;;;BAÇO;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESPLENECTOMIA TOTAL OU PARCIAL;;;;;HCO;HSO;REF;;;BAÇO;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DIÁLISE PERITONEAL AMBULATORIAL CONTÍNUA (CAPD);;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;PERITÔNIO;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
DIÁLISE PERITONEAL AMBULATORIAL CONTÍNUA (CAPD) - TREINAMENTO;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;PERITÔNIO;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
EPIPLOPLASTIA;;;;;HCO;HSO;REF;;;PERITÔNIO;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
IMPLANTE OU RETIRADA DE CATETER PERITONEAL (TENCKHOFF OU OUTROS);;;;;HCO;HSO;REF;PAC;;PERITÔNIO;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
OMENTECTOMIA;;;;;HCO;HSO;REF;;;PERITÔNIO;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
OMENTECTOMIA LAPAROSCÓPICA;;;;;HCO;HSO;REF;;;PERITÔNIO;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA DE PAREDE ABDOMINAL;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTO SACRO-COCCÍGEO - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HERNIORRAFIA COM OU SEM RESSECÇÃO INTESTINAL POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HERNIORRAFIA CRURAL;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HERNIORRAFIA CRURAL POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HERNIORRAFIA EPIGÁSTRICA;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HERNIORRAFIA INCISIONAL;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HERNIORRAFIA LOMBAR;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HERNIORRAFIA RECIDIVANTE;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
HERNIORRAFIA RECIDIVANTE POR VIDEOLAPAROSCOPIA;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
HERNIORRAFIA UMBILICAL;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"LAPAROTOMIA EXPLORADORA PARA BIÓPSIA, DRENAGEM DE ABSCESSO OU LIBERAÇÃO DE BRIDAS EM 
VIGÊNCIA DE OCLUSÃO";;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEUROBLASTOMA ABDOMINAL - EXÉRESE;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ONFALOCELE/GASTROSQUISE - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PARACENTESE ABDOMINAL;;;;Seg. Ambulatorial;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE CISTO OU FÍSTULA DE ÚRACO;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSECÇÃO DE CISTO OU FÍSTULA OU RESTOS DO DUCTO ONFALOMESENTÉRICO;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
RESSUTURA DA PAREDE ABDOMINAL (POR DEISCÊNCIA TOTAL OU EVISCERAÇÃO);;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
TERATOMA SACRO-COCCÍGEO - EXÉRESE;;;;;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
"VIDEOLAPAROSCOPIA PARA DIAGNÓSTICO COM OU SEM BIÓPSIAS E PARA OS PROCEDIMENTOS DE 
DRENAGEM DE COLEÇÕES, LIBERAÇÃO DE BRIDAS/ADERÊNCIAS E/OU RAFIAS";;;;Seg. Ambulatorial;HCO;HSO;REF;;;ABDOME, PAREDE E CAVIDADE;SISTEMA DIGESTIVO E ANEXOS;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ADRENALECTOMIA LAPAROSCÓPICA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ANGIOPLASTIA RENAL;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
ANGIOPLASTIA RENAL TRANSLUMINAL;;;;;HCO;HSO;REF;PAC;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
AUTOTRANSPLANTE RENAL;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
BIÓPSIA RENAL CIRÚRGICA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
CISTO RENAL - ESCLEROTERAPIA PERCUTÂNEA;;;;Seg. Ambulatorial;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ENDOPIELOTOMIA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
ESTENOSE DE JUNÇÃO PIELOURETERAL - TRATAMENTO CIRÚRGICO;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEFRECTOMIA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEFRECTOMIA LAPAROSCÓPICA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEFRECTOMIA COM URETERECTOMIA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEFRO OU PIELOENTEROCISTOSTOMIA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEFROLITOTOMIA SIMPLES, ANATRÓFICA OU PERCUTÂNEA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEFROPEXIA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEFROPEXIA LAPAROSCÓPICA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
PROCEDIMENTO;"RN 
(alteração)";VIGÊNCIA;Seg. Odontológica;Seg. Ambulatorial;HCO;HSO;REF;PAC;DUT;SUBGRUPO;GRUPO;CAPÍTULO
NEFRORRAFIA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEFROSTOMIA;;;;;HCO;HSO;REF;;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
NEFROSTOMIA PERCUTÂNEA;;;;Seg. Ambulatorial;HCO;HSO;REF;PAC;;RIM, BACINETE E SUPRA-RENAL;SISTEMA URINÁRIO;PROCEDIMENTOS CIRÚRGICOS E INVASIVOS
